PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26,PCA_27,PCA_28,PCA_29,PCA_30,D746,D748,D729,D715,D005,D713,D372,D252,D053,D034,D027,D001,D768,D708,D394,D380,D718,D389,D745,D004,D680,D014,D596
-0.23332077288842387,-0.17287344925895964,-0.29240009177421705,0.21316629494721637,-0.19244292825046078,-0.0021828687613471964,0.1106591682915547,-0.019889183312446223,-0.17854236681160068,-0.11228502323398286,0.13225824580069484,0.15713939488262363,-0.08575409336059184,-0.14812981315271173,0.08483645658655284,-0.007663153216183982,-0.1517948699904164,0.002870739395494065,-0.05075302018103773,-0.01085027090011499,-0.021424173121024608,0.03110752049069883,-0.060732814902878345,0.039454669058965774,-0.026609546690357998,-0.0625659009277995,0.02064353604821218,-0.014297860184465893,0.04647467960036003,-0.07669287280951997,0,0,0,1,1,8,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,5,0
-0.41002848738495706,0.04730494520281798,-0.08206540186241507,0.013399713274258413,-0.17319428523616912,-0.022230390081769483,0.13017601114576655,0.013271867571137705,-0.09065312111095303,0.13884326715726159,0.055878338092829175,-0.023570058518387046,0.06561526572413288,-0.10342438901493169,-0.007666142490711804,0.05905701519215048,0.1021812160353689,0.09091070221047719,0.03221828997353064,0.0775216461530235,0.05472207785879857,-0.12971701040324732,0.052022222725475985,0.05261127124348412,-0.10074075679933239,0.02949124980221543,-0.009954297150214257,0.03833378918979434,-0.08815750140615145,-0.026676771305094604,0,2,0,1,2,6,0,2,0,0,0,2,0,0,0,0,1,0,0,0,1,13,2
-0.16833827304284468,0.15949896782716408,0.046834171714619725,-0.0024723173103418186,-0.1410608617728784,-0.06945698182816568,0.008462250615763464,-0.15211555919973507,-0.06754422232781007,0.02963584292401349,0.06359983888943398,-0.040491512047917656,-0.05418361506247691,-0.08212057335415891,0.03133577402345873,0.08978659448296011,0.10262923505423116,0.028553097465196804,-0.03838434188889861,0.026134756106123584,-0.03353223731840789,-0.03715167597068767,0.0687464757290458,-0.01668294248801557,0.009865691794181206,-0.03229612151149009,0.06639696472792579,-0.05397478445098911,0.05211480678309162,0.007946294094364582,0,2,0,4,2,4,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,6,1
-0.2599636597767898,-0.14151410355981325,0.09462768994354344,0.022763604035293636,0.146644055965728,-0.33543215556799977,0.04782605621364023,-0.08082204432242945,-0.20814661823638916,-0.026997786575189524,-0.028050585314611787,0.02471654520407697,-0.05670689385591237,0.06674922041523301,0.10074274914728762,0.0968940519326951,-0.08230883726592017,-0.034503249126716005,0.06901772545064813,0.10715236845569098,-0.1284300825876041,0.041099679303452125,0.0425306862466894,-0.017537762812622357,0.06983007628178693,0.1653232176750561,0.04971196495430451,-0.04555317693295385,-0.0010153592824596012,-0.004324557644010447,1,4,0,4,4,4,0,2,0,0,0,1,0,0,0,0,2,0,0,1,2,3,2
-0.157178410526005,0.12494425084143687,0.05460585010610518,-0.02051779899536373,-0.15226030269466262,-0.04977653268207709,0.036889305253031884,-0.13750258335324728,-0.07327995784775523,0.0589540869346998,0.07735106085390762,-0.02370865243062538,-0.046305650765475714,-0.08432642155998861,0.029180891172107606,0.10985920789566553,0.1015396754935673,0.07691587589553484,-0.03341495456370756,0.022470756353331952,-0.039137160952340065,-0.05091362907808289,0.046311678584773995,-0.007369737266805494,-0.005140563825898463,-0.03015081134115162,0.060038750517971376,-0.0453777689136805,0.04078466390700471,0.010476861432114914,0,2,0,4,2,4,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,7,1
-0.15945000890278335,0.02558837540421706,0.12743700361114832,0.03189246250159584,-0.1272888655083808,-0.07966824566815348,-0.005628909005813342,-0.15002258583018988,-0.036054896921389204,0.08013653512054976,0.04668255505632257,-0.037649183879706075,-0.02938824370287095,-0.09790456560441177,0.018277942435803017,0.08461286598126291,0.07776488484649777,0.09915092092448616,-0.03452370632634935,-0.0003251474267642312,-0.05626888404999994,-0.06353809621442937,0.03807684232294047,-0.025410587730723255,0.012972857394481471,0.008895503034705684,0.042841792767032566,-0.04511537996284399,0.04755074714736869,-0.006460946748795881,0,4,0,4,2,4,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,10,3
0.044780836860826234,0.048617603624519376,-0.3703799605658329,0.00640388259222261,-0.19175427869029313,-0.07867635233546195,0.23586631130462085,-0.3189586934903376,0.004442349834456193,-0.14990287496981855,0.07178083685124093,-0.03358274462531169,-0.09341680071679573,0.07084542079251724,0.08192658390278523,-0.041346045157341235,0.12578194534788145,0.11080797597240526,-0.10038979205747957,-0.0139089841363071,-0.026798855483069574,0.029678820721015513,0.026763402000016125,0.023889747440634775,-0.03543923776021242,0.023977459879621542,-0.02438373982288204,0.011782683940210426,0.014917990849410982,0.007717535533900736,0,1,0,1,1,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0
-0.25901977070032717,-0.13069047329169192,0.2763749937648194,-0.151866219070207,0.026995159498239916,-0.2568225433051948,0.13264077018333953,-0.028086830779498834,-0.15821233680342792,0.058690837645687104,-0.0572487354996484,0.021075052884417467,-0.13094724536048968,0.1592923386166207,0.07738821275921165,0.09425174549691229,-0.07659330587572746,0.05281559675712331,0.049517360592604795,0.07066356347446419,-0.10448203531724921,0.04796387832919494,0.023094219711772456,0.01589960140845588,-0.0007290902832870153,0.0958398759896431,0.02095840339780828,-0.04276257648907953,-0.010965551039085787,0.05406854434394562,3,4,0,6,4,4,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,4,0
-0.020693170158945663,0.4010869323404353,0.3711443483987387,-0.0413586316050056,-0.017484203243105702,-0.1515640937956778,-0.10015092313633452,-0.15859365774450163,-0.02675674015431272,-0.025262669636444968,0.0007921716823535378,0.009712400357422216,-0.019449788919889868,-0.05618654385764649,0.12844658887828897,-0.018187303675630186,-0.16687114655350732,0.06941596208955474,-0.09068023048465232,-0.061687090835963146,-0.040666247472103755,0.06042758110125703,-0.050582806184933674,-0.06745003112199058,0.000274051426353325,-0.04418766129907047,0.02408926513889032,-0.01947814029423878,0.0730584781320034,0.01207749434344059,10,3,0,9,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
-0.10484401227535899,0.359589294644276,0.3923973014692593,0.013284945046658229,0.04184488823273748,-0.1804661229789729,-0.11840854134513468,-0.13243929542897656,-0.1348635041984865,0.04996778438646724,-0.014410850781513562,-0.0008655653353430836,-0.033875256245504325,-0.054515184867642466,0.08282589936868298,0.04526131889746461,-0.16831034709373432,0.09994471008838823,-0.08207470056860734,-0.060518884335811825,-0.0053894699660131835,0.06111524514765694,-0.12444467021163522,-0.050612015403829744,-0.021495774365337422,0.0011512334173095617,0.01844553599530361,-0.04840217773866386,0.03584090283703744,0.02108801163983578,10,3,1,8,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1
0.09168635582447643,-0.25746991482547227,0.07969519044226843,0.3150223015513008,-0.14785613072225995,0.18775766912791686,0.09026088944630822,-0.047076435867431606,0.10098123320758397,-0.041875297636561726,-0.038653554128787196,-0.10375625253438167,-0.05566502278053321,0.009562673441841099,0.013555723879026026,-0.009771446276287135,-0.13579618664589455,0.19440572538974885,0.13654234148385483,-0.04601277492145653,0.09219892641316235,-0.18291017475373833,-0.13711783366917277,0.05605779924906213,0.15892104769495197,-0.09270353063068917,-0.058631690292016855,-0.08111678773108738,-0.09922236497209223,0.0550235516089712,4,4,0,8,0,11,0,2,0,0,0,0,0,0,0,0,3,0,2,0,0,30,3
-0.14121008672891835,0.2738176291452038,0.414349448608815,-0.08455863939140973,0.017065079155722,-0.21687839558013014,0.05815057431384893,-0.0954383844114232,0.04532896887673923,0.009865940665094792,-4.928028769633384e-05,-0.11440544525064211,-0.0667379046300199,-0.016766174611402403,-0.02920594471984434,0.060524817736746846,-0.20670355067491095,0.04370565621141221,-0.013775896101932819,0.04574249943801579,-0.006205973199808578,0.0904444445183424,-0.03676412523715182,-0.027197650203803755,-0.045982354908571284,-0.08261179316041255,0.03628324895318698,0.005490960869466998,0.05270836841102433,0.04106327008112437,12,3,0,8,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,4,3
-0.29709466536541923,0.10946315588670587,0.22124227474538172,0.03243303480707098,-0.20502908968117836,0.03492765927007416,0.050366932070810014,-0.07958372539615213,0.10507861345590833,0.06627338453269671,0.11010570229405656,-0.09059765762984487,0.0009272224038083168,-0.03794885961372803,-0.1885613009749614,0.13594658813630264,0.17930954620002584,0.13072354244866452,0.0036561667109279456,0.030502384927720144,0.038036190105897746,-0.08385049258945441,0.044547455027985634,-0.03803644054997808,-0.1279613911481859,-0.08588457623084102,-0.048811270683898594,0.061551662151537324,-0.0015599872218694365,-0.0688246175998109,4,3,0,7,2,5,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,19,0
-0.11758650267175097,-0.13651762513577226,-0.2897135951805977,-0.16577588552238567,0.0685974577629865,0.0963039958058431,-0.14123756046300318,0.2445262850514631,0.02657768548169177,-0.07911098233371747,-0.08644882165406735,-0.025074731441954202,0.1557348859500121,0.04759879966744028,0.16288659562246882,0.160784835933813,0.10934438207782832,0.16866915283855446,-0.07668169660265009,0.0035054445596648578,-0.04080939066330866,0.037608546704142806,0.02060430320699383,0.09440662662761626,-0.05997218889482487,0.03911866936050824,-0.07155805128306049,-0.09948797148739554,0.12444130317839439,-0.10862053948070598,0,1,1,0,1,3,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,4,1
-0.12498589942570966,-0.29545715465746336,-0.13587895425972454,-0.12049998974637371,-0.04067208673209521,0.11780566329820538,-0.0175504160283962,-0.033186977671373116,-0.09544300315901648,-0.11824212832731584,-0.059018671451360555,0.028874132915815184,0.2211147417442014,-0.03155962976654309,0.21710546098218714,0.03987979268090171,0.010036420587238535,0.07578404853704584,-0.0657965396782673,-0.06878794522223369,-0.03568279067123885,0.04690485543757165,-0.03224112429763809,0.026677492636905782,-0.053267359239323284,-0.06350997037158895,-0.0003981844491433035,-0.11749835628788026,0.1816643049786888,-0.07960958165890936,0,1,0,1,0,5,0,2,0,1,0,0,1,0,0,0,0,0,0,2,0,5,1
-0.2608513382986956,-0.1246485877158465,0.08263797217455934,-0.1753434706736193,0.03607102533367783,-0.011021530311738761,-0.03398311914706138,-0.023772708389808085,0.003284719504352985,0.09154138607936196,0.05049889606205601,0.011540426818935879,0.040428019682339146,-0.07631233664446219,0.035287348346274526,0.06603771720026823,0.07173708882302081,-0.004934637398743936,-0.0019012371499557562,0.05345468776550873,-0.0676397102299357,-0.03200451532398528,-0.0334530584216406,-0.01439709491172974,0.052562985019438443,0.011406822580419446,-0.0021162563737075757,-0.01827097761824307,-0.024403404060489107,0.07114682817675703,0,0,4,2,1,5,0,2,0,2,0,0,0,0,0,0,2,0,0,3,0,8,2
0.45557753043144755,-0.3129680315783714,0.024000233754911872,-0.05299396622821675,-0.17089502165336162,-0.15742898474090355,-0.2405360652133998,0.08732037440480848,-0.14922848496601374,0.10578151805211213,0.47240419932805083,-0.19233285885727444,0.12544373067810508,0.1438969578627695,0.010992424775707884,-0.084590136990191,-0.07910283085942377,-0.014662856389398515,-0.0006038885775895078,-0.004567800603413486,0.04119134432600836,-0.0273217490531504,0.03157789061642104,0.10329897317885606,-0.002543509537343936,0.028047557466272334,-0.009176925803453487,-0.03236132689421939,0.06644932790082153,-0.008156266278589501,0,0,1,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.45790641730706066,-0.0875655468824256,0.07265524749843345,-0.0636817843714885,-0.17182393551905473,-0.0851641109766295,-0.23503164512237626,-0.016685752851709375,0.04741443347315391,-0.08980553375759334,0.017313265580249267,0.17864165574892935,0.03963144248083139,0.019804410844960936,-0.0614028531888353,-0.004647932533734899,-0.053276989154528706,-0.04125854591472639,0.20126658648025092,-0.023529667151675416,-0.1699192972314413,-0.041753687920601704,-0.048170710361436685,-0.0868680650969325,-0.12700610142979354,-0.02226115496683672,0.12032756297638901,0.04820933864641608,0.012952226144769147,0.022841895545360282,6,3,0,6,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.17094455888981586,-0.29733146145734785,0.27094487114119187,0.1263961762874798,-0.24624743283932257,0.04200611437064575,0.16350521230573206,-0.03771942406811954,0.04270591879671873,0.024621599891065847,0.018587253284158552,0.06924570582113748,-0.044304230806996664,-0.08191420950161787,-0.2399308283459957,-0.08956805905070285,-0.022945918075541607,0.11072672122742705,0.04769722467434993,-0.021666872666826226,0.0006889868426414544,-0.015740182467305873,-0.08476923369479897,0.09095416905576191,-0.012848291210845363,-0.022116299408943718,-0.12530279685604936,-0.08022949320347982,0.05296768377997296,-0.06856105701184731,0,0,0,2,3,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
0.1604003752574284,-0.3195464776776272,0.08597509995033598,-0.04799241798386645,0.24380931208394288,0.11412881785156297,-0.04371193658271566,0.003491266047069982,0.1477962351724091,0.07917370687763087,0.00791157718868902,-0.03446273822109089,0.10150551418743693,0.00014003082509627968,0.10936559600627599,-0.028306249700955074,0.1312042166074316,0.04784194345856275,-0.04515597750716971,0.031155691239941698,-0.053125484552979316,-0.032711570259937164,-0.0374356261825617,-0.0857490807252566,-0.005837347829076802,-0.05622236317048762,0.09517590953706129,0.008839071136424365,-0.020934861180303167,0.041503015423107276,3,3,0,3,2,4,0,2,0,0,0,2,0,2,0,30,0,0,0,1,2,16,3
-0.4001183454055402,0.1314426772938525,0.011585671076949852,-0.1794509784042282,0.004049504861502826,-0.13559282278435986,-0.008113128450066317,0.04625360424089349,0.006394909306119337,0.15423705496046333,0.029877321844299684,0.05495217396278892,0.014863840154690253,0.05112931063448652,0.06059232798502347,0.11163238012829388,-0.11047511666366328,0.03093260336696886,0.060626810496103606,-0.06455229532579533,0.035277255284816796,-0.07774582447346606,-0.0919428265996353,-0.03499731205694969,-0.008128983524701892,-0.010849303689064886,-0.03409489617928138,0.046106100688000105,-0.05675621640130331,0.023636761205944483,0,2,1,0,3,3,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,9,2
0.19322375610986567,-0.17413447433315984,0.12625411075022078,-0.02390083701903351,0.1530073581155677,0.03444381107419836,0.0729662669586438,-0.005806799745827312,0.039850980700244946,0.11379157810978804,0.10597821586841014,-0.05904590060592832,-0.1618540122279676,-0.32428096178833066,0.1860308155511436,0.04378041840538264,0.14615908751990359,0.03545338536965783,0.4325459721655571,-0.21994758074207896,0.10907540226732193,0.31089232436011993,0.13511542987971623,0.04206366672356512,0.0016051850802839896,0.04105741877361571,-0.022709230349100266,0.050447818233575165,0.0022646801489186624,0.04875427269562132,0,0,0,0,3,3,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0
-0.4918905599311827,-0.2612506052865414,-0.09506980001127939,-0.05403389512312707,-0.17501331061757722,0.10186835611445226,0.02809226347448065,-0.08273658527530366,-0.007174098447340058,-0.04414406305892614,0.06451588948421695,0.14285524484979006,0.10710978035368715,-0.11666981518420358,0.001512052244472201,-0.05713043946188589,-0.06452020698273438,-0.04656902743013548,-0.023497835509574946,-0.014054158005733909,0.09202125650888632,-0.00325754134041475,0.017204393453087205,-0.037660376839311206,0.01802992940755009,-0.00787043735733594,-0.0376218575710126,-0.018375898218430515,0.003759338678833865,-0.024695536244250943,0,2,0,0,1,8,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,10,2
-0.4140217930543436,-0.08311477687312882,0.17498795892041705,-0.1855839373325615,0.03406633237961321,-0.20040167937637407,0.08635416021031819,-0.03415817834930012,0.09430286892111053,0.11839089428842585,0.049477592271132007,0.013705328263855733,-0.017780867988373274,0.09902278745458469,-0.07768594448278535,0.17327060190728216,-0.07816325375680455,-0.061465624655063895,0.08314219736008525,0.024904982563861353,0.018745079841566696,-0.04363892286726423,0.07098229977682163,-0.0870097764585173,-0.03494221942798863,-0.1326978618267307,-0.046180232737867276,0.009490154187751872,-0.11165855091223727,0.03794561751706117,1,2,0,4,4,5,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,9,0
-0.3534481308207891,-0.024510901042909244,0.2906894473485634,-0.11120166004704543,-0.11054103584282234,-0.16273001105865045,0.07869926973213323,0.19285723381330797,0.15190013382937145,0.15486606759569277,0.05438965690528394,-0.029783962771797314,-0.02045347135077125,-0.16570932403288724,-0.11886590460038243,0.02349291322920928,0.019923271500700925,0.045714517495808474,-0.0030442241032466073,0.10948322303418535,-0.05903809605296732,-0.03266822858988234,-0.07996957030652468,0.07644452648328488,-0.0016498838942136593,-0.021245394442972867,-0.03573281568373927,0.022753073154397497,-0.024725085961022825,0.09174119862356606,0,1,0,3,4,5,0,2,0,0,1,3,0,1,0,0,1,0,1,1,1,9,1
