PCA_1,PCA_2
0.14715837312180566,0.3738569336215018
-0.3612028681908164,0.008138710748437422
0.029579477665818105,-0.027760577782080874
-0.25900301798430747,-0.3752181195459799
0.0033776545677639725,-0.34413370062910137
-0.2248826324070804,-0.3624639010351888
-0.10945305114892746,0.25687089144184033
-0.22310405906610584,-0.31176334563693753
0.30592570734649116,0.2122006543375794
-0.026947498791877095,-0.3581561551667727
-0.22453285818717122,-0.3617966145674707
0.09613796304450535,0.1631159226983896
-0.226216455201457,-0.36518843303479515
-0.008170892093059944,-0.257429988249854
-0.28823362869499664,-0.38279051683714316
0.43748851791308463,0.07081819711458345
-0.40698600771451726,0.14805099520241974
-0.22035413796158868,-0.3604142740997444
0.061772427756633476,-0.3334209726361357
0.37987803147275545,0.09537649697570358
0.09625729433881962,0.07204589260765557
0.30856199305647586,-0.21914897479314446
-0.10841454053057943,-0.0952418176209078
0.15581169240899836,0.10098408008551381
-0.1905020384523858,0.4802806769677125
0.444292275241449,-0.1765156721525327
-0.18471127590034775,0.2267117781800853
0.3793959501557749,-0.08509174255329106
0.2340901703111533,-0.359387365821132
-0.16021917073950032,-0.35195357161411794
0.28888334143278044,-0.16994007894210506
-0.20382702010994252,-0.1859946246868798
-0.07801038316919504,0.11830949574073057
0.09982379736125829,0.2133665246550616
-0.050970201938615574,-0.28388522409788475
0.11164732329893287,-0.11742312161677591
0.43680213989589683,0.01814425019364067
0.04003434150468584,-0.37417734111834333
0.5238593339113321,-0.192871751428596
0.060118933350131784,0.3618796884765011
0.4110658838566843,-0.17005027061785621
0.3347706628220416,-0.17697028400812703
0.37773151472572053,-0.08463985628699959
0.07170965915315167,0.3468663694996097
0.312392604527093,-0.19317620155709384
-0.11870902206489702,-0.2330904459187436
-0.2154645024320474,0.07784132356281954
-0.2875700206376495,-0.3817538766139892
0.31082864635318047,-0.07974727974876045
-0.147089968209969,0.3645573159913915
0.3747513915550257,0.11062482741342199
-0.1698154454872062,-0.363096944352088
0.3085390683441525,0.05539116708069551
-0.22387761779544244,-0.3638407912242914
0.042066427325230145,-0.319363320927173
-0.2317747456905948,-0.3775831035981092
0.006401448162839858,-0.1408008438547774
0.05902106365758389,-0.06653317200409514
0.481865740567968,-0.15128450800558724
-0.0622088460536453,-0.3182673566922713
0.27243015268086745,0.24550349083593478
0.5103204681214777,-0.19492162291836115
0.3654595246498964,0.17698408080551797
0.15114017764560975,-0.322183869709953
-0.11321424904166655,-0.34045260726896004
0.5119169425534494,0.06585360558616969
0.5009928122806114,0.029083215389087848
0.12940469191630938,-0.03193485240239372
-0.3311140516738946,-0.29105015951098695
-0.0013011362716996964,0.39778894431035144
-0.03159165750890932,0.4713794951694345
0.23062520271470383,-0.3074117660474051
-0.15829967803844958,-0.3863373091098107
0.07472591266205629,-0.35587414908539816
-0.11757982937495993,-0.37867943760503286
0.2253575424517999,0.12288184356223743
-0.20245265249031066,0.3934044997045686
-0.04766909252875357,-0.11654952134504995
0.07845618277554224,0.3337193994574748
0.17609702504303076,-0.05168212575396722
-0.17237159522853274,-0.11696656946038708
-0.36148312262106697,0.061035829125454556
0.4605415047796363,0.04836590375195715
0.3802774891740668,0.08115653122027551
0.2720859483177748,-0.25165590481872674
-0.1283785384166277,0.40107762244652234
0.3041857817244027,0.15994322745948078
0.05813033979560592,0.32281261214283385
0.21354206783491017,-0.034695908692460545
0.500614255206652,0.008113190522083886
0.35773397529719336,-0.17629781247248233
-0.14482598479869935,0.07892737834480429
-0.24840586414940935,-0.2838736967081787
-0.22174803367448545,-0.07447093045568302
-0.24867513812570086,0.0735951165587641
-0.08165715758818823,0.2973507695842953
0.48969703731984776,-0.24060689908340469
-0.17313900082141245,-0.38951294334727665
0.03275456334924429,0.2641121450905568
0.07712886352184956,-0.2639626596428335
0.4596203344252728,0.11609672700895651
0.04207129813899293,-0.08097032508164652
0.37787092277016715,0.14302117780711596
0.4295089627081105,0.03881439837595256
0.47592721701592816,-0.02417112758020808
0.35939815564769173,-0.06324629803312828
0.23451559460721821,0.034216743446628416
0.07715108838693645,0.38638444610257777
0.4130145047774915,-0.0867324766223194
0.17573506153515628,0.0981811838703023
0.35566471148499923,-0.17238463533874057
-0.16043480522776107,-0.15906134180872028
0.1906281855645116,0.36947727974068045
0.10492956077061909,0.1620227886517821
-0.38131073270687255,-0.24118496669789538
0.42455118907302775,-0.18880087784054805
0.20342894603024608,-0.08429353028558034
0.2949604304358905,-0.146426190078707
0.13121460060814716,0.3551319717214969
-0.07288997889400295,-0.2761204174582394
-0.29975925347682536,0.4761975342128058
0.2746714941073852,0.06093611414177113
-0.20290551182140404,0.42854706952994154
0.14987459534217346,0.31915320843676964
0.43272859868501096,0.04137521720131801
-0.1758693491822788,-0.3405843393877149
0.1741613143696424,-0.31281522698948955
-0.20518076491584866,-0.06308646641408416
0.4083046260011928,-0.02261220436593866
0.1845259936580017,0.03984862413193528
0.2588563215196932,0.20027384138908944
0.1029702072234837,0.0052897354861478505
0.14992241823061508,-0.057065824904259786
-0.26707724994810345,0.4693968944349405
0.21524054407169496,0.3048311172524706
-0.2983609839520971,-0.014141920478853598
0.04357814398082326,-0.10737402162274813
-0.22452542764986935,-0.3617895791192859
0.4219815671968634,-0.05192910504486763
-0.2623358547777533,0.1665985941349655
-0.18627684042088694,0.4546913221853645
0.4286746643453403,-0.16499460112786987
0.1519597552221953,0.0020092276839962613
-0.09190614228160641,-0.35708561267416045
-0.38832364903356326,0.2619413770984307
-0.059788187500807416,-0.25845979502877425
-0.22279416429480778,0.5079554433453686
-0.3901908080810834,0.43585773242056813
-0.22078629600741267,-0.29745035575050754
0.24096266972492988,-0.199522872601706
-0.26563939226147576,0.32197125542008437
-0.3584058331672987,0.12167624341666514
0.24524907343673344,0.053897940877661116
-0.08204729986964535,-0.1084878516631993
0.2719904716189465,0.11101699200872542
-0.11574311713180861,0.4101264273096938
0.4487003604857855,-0.18748745419249865
-0.10515288375106732,0.23240282229166462
-0.2122668758507655,-0.05165275810388448
-0.38543000820917206,0.37025576773721663
0.17547803021231045,0.24112333096460706
-0.36221362528729034,-0.18879676670062284
0.22624979304675338,-0.25359856765956573
0.04060783021452996,0.23963661430673716
0.30827563692742044,0.18479500675521593
0.4220849496992073,0.1756289583324806
-0.24978194240166654,-0.2519107578119114
0.26553608869019996,-0.17295595779317469
0.03482645060035439,0.4047644204338751
-0.30381676779838435,-0.29934773661572034
-0.2653004848146882,-0.3917305119759909
0.13995980919834577,-0.3361585877283696
-0.34056304677421256,0.0805802282320593
-0.195781384803595,0.43066637573881866
0.4400668063587956,0.0062023018742264876
0.3033809592815153,-0.24250798028308942
0.03813562267995743,0.2302150863346379
0.29264499153454104,0.23454180868447483
-0.03360966339877014,0.29168140042664503
-0.20659090602403649,-0.3229010691783393
0.11518701930574732,-0.11697440214010481
0.3354353342629091,0.19539068632085013
-0.31855465958387624,-0.11939041308721705
-0.2120017842758278,0.02513947809990924
-0.21605005484199943,-0.3025934190318169
0.060505240801319964,-0.3839414066646163
-0.28735726835225023,-0.33723519559344145
0.09780857742513901,-0.16337543923532183
-0.20894895904506622,-0.35043971891811626
-0.30070225713534016,-0.1747303288836192
0.3085284031277971,-0.03274542261284213
-0.10390674204124428,-0.00916483611275882
-0.43916480456627405,0.14974764140497726
-0.20456603835521014,0.1810939807694846
0.194610529836625,-0.15527424175238552
0.010909254902727851,0.3645930031789183
