PCA_1,PCA_2
-0.2411185066819271,-0.0433034262296321
0.35936564085089046,0.027030685590545427
0.14774675513064817,-0.1303805443453908
0.45033518572374037,-0.2898281082289291
0.07754350911132322,-0.32165268640081174
0.2133124384201532,0.11378613061828587
0.021542794625596814,0.3843647588802714
0.32802621124758224,-0.1306407982959367
-0.08956097672047816,-0.25420459308289767
-0.06749738863952916,-0.07772457844197299
0.3051959806906133,-0.2883993393424934
-0.1406215250687087,0.20090168130116415
0.3954736658084822,-0.19679009333335806
0.23907250556140247,-0.2836589403649915
0.4843493423168259,-0.2980734138553323
-0.45773171771078075,-0.03812306659505796
0.27706132256137905,0.23975705363167416
0.2669901453697695,-0.18315779850600253
0.1264481570255183,-0.40997588612408514
-0.42095003178460283,-0.09605358876124705
-0.23804167933638135,0.20624211375386675
0.13321351822240884,-0.4008820601954585
0.14777098872994734,0.12184755465591568
-0.10549241434089046,0.15522321763260558
-0.09479088632348442,0.3774541296825889
-0.2811598528070887,-0.3996999479273855
0.15044613998453937,0.3469892826013229
-0.3824531556389509,-0.3841439204465631
-0.27733309928455724,-0.3185389491281572
0.3043367177242888,-0.2966901927117779
-0.341257998662432,-0.19621338682236464
0.298484023381282,-0.08775286092760037
0.018216952604674486,0.14282729584117965
-0.17884439427119173,0.01820518187545633
0.09120392733743178,0.004476732026179265
-0.3557799227988568,-0.019817190883598474
-0.4135353514334607,-0.12013702687831919
0.03323736083152623,-0.1580059492457514
-0.48327058640543824,-0.29765159290164506
-0.1965918251623343,0.27225425354872607
-0.3242187613102224,-0.4051253988629679
-0.3548228444001957,-0.1903134118673365
-0.4006139991128477,-0.06497841434988796
-0.2256545765300653,0.19868211665812122
-0.2938316361358465,-0.13989996163267396
0.0681292818626285,0.15082654800246867
0.24175627315241116,-0.14603835292188597
0.3760809503343723,-0.30639368696429115
-0.29154171888534314,-0.2624036277106842
-0.03536766909530417,0.241801809163871
-0.41185460296608895,-0.3073262897408357
0.2494643723510516,-0.2534444689876094
-0.3738348699799976,0.07564784179552668
0.2989647766739337,-0.2954981111469627
-0.055560127866726004,-0.16392333464120734
0.12212699245031962,-0.3834733932292304
0.21235613384506205,-0.24431281926351062
-0.22536269469135584,-0.11580997840785079
-0.4445452470373398,-0.3573015829829968
0.15875062750473298,-0.36197909251010063
-0.3525018145297908,0.08255278053149954
-0.3027119005535195,-0.4814743491432903
-0.426399186178921,-0.06975387165563089
-0.27284357230449574,-0.2263723871115431
-0.09222574219972916,-0.05308846743710157
-0.49741984612248613,-0.08786103110417995
-0.4611995407108816,-0.3421842658255246
-0.12812616352940004,-0.06164349991731874
0.4806685638869048,-0.09110939686288097
-0.21626999724408177,0.16282497260246706
-0.17835472375321812,0.2225711273811751
0.053269581960203954,-0.4415866735772693
-0.0912735300744561,-0.21539099726068278
0.19303694420357845,-0.40220613272706596
-0.015445829838203749,0.02696511603148835
-0.259587175445235,0.2676464734538406
-0.025758096227283932,0.26534472969206657
0.22547307877420822,-0.23195348782318953
-0.2714175962422401,0.2908945579464474
-0.12873060898884459,0.04781152799978052
0.20437518108968722,0.0348965528511808
